id,doi,title,venue_id,author_position,institution_id,work_frac,APC,waiver,APC_in_dollar,University,country,Period,PP_top10,publication_year,last_year_of_period,concept_id,score,display_name,level,concept_frac
https://openalex.org/W2738362142,https://doi.org/10.3389/fpsyg.2017.01266,Behavior of Internal Customer in Family Business: Strategies and Actions for Improving Their Satisfaction.,https://openalex.org/V9692511,last,https://openalex.org/I79189158,0.3333333333333333,TRUE,TRUE,2950,University of Castilla-La Mancha,Spain,2014–2017,0.072795655407661,2017,2017,https://openalex.org/C144133560,0.399456,Business,0,0.412396592681761
https://openalex.org/W2740006014,https://doi.org/10.1515/sgem-2017-0017,Method for Assessment of Changes in the Width of Cracks in Cement Composites with Use of Computer Image Processing and Analysis,https://openalex.org/V2737403737,first,https://openalex.org/I686019,0.3333333333333333,FALSE,FALSE,0,AGH University of Science and Technology,Poland,2014–2017,0.0583143287158083,2017,2017,https://openalex.org/C192562407,0.575337,Materials science,0,1
https://openalex.org/W2800558052,https://doi.org/10.5902/1984644432011,"Enseñar y aprender, la poética de la presencia en un aula de primaria: un estudio narrativo",https://openalex.org/V2738869710,first,https://openalex.org/I16097986,1,FALSE,FALSE,0,University of Valencia,Spain,2015–2018,0.0838681502950322,2018,2018,https://openalex.org/C144024400,0.332132,Sociology,0,0.30892321658444394
https://openalex.org/W2802804549,https://doi.org/10.1155/2018/4267305,Quality and Pricing Decisions in a Two-Echelon Supply Chain with Nash Bargaining Fairness Concerns,https://openalex.org/V130298280,first,https://openalex.org/I135237710,0.25,TRUE,TRUE,2300,Zhejiang Normal University,China,2015–2018,0.112745002057557,2018,2018,https://openalex.org/C162324750,0.399239,Economics,0,0.5232689053712395
https://openalex.org/W2805527642,https://doi.org/10.1371/journal.pone.0197912,Protein alignment based on higher order conditional random fields for template-based modeling.,https://openalex.org/V202381698,last,https://openalex.org/I4092182,0.3333333333333333,TRUE,TRUE,1805,Graz University of Technology,Austria,2015–2018,0.106491868476864,2018,2018,https://openalex.org/C41008148,0.526058,Computer science,0,1
https://openalex.org/W2898925665,https://doi.org/10.3389/fnagi.2018.00346,The Role of Language Severity and Education in Explaining Performance on Object and Action Naming in Primary Progressive Aphasia.,https://openalex.org/V118428158,last,https://openalex.org/I145311948,0.1,TRUE,TRUE,1950,Johns Hopkins University,United States,2015–2018,0.157452278490377,2018,2018,https://openalex.org/C15744967,0.638552,Psychology,0,1
https://openalex.org/W2910186892,https://doi.org/10.1051/e3sconf/20197901007,Experimental Study on the Characteristics of Fire Smoke Movement in Ultra Thin and Tall Atriums by Hot Smoke Test,https://openalex.org/V4210186093,first,https://openalex.org/I92403157,0.2,FALSE,FALSE,0,University of Science and Technology Beijing,China,2016–2019,0.103811292095853,2019,2019,https://openalex.org/C39432304,0.397,Environmental science,0,0.4907129181102733
https://openalex.org/W2942483880,https://doi.org/10.1038/s41467-019-09420-6,Thermally robust spin correlations between two 85 Rb atoms in an optical microtrap,https://openalex.org/V64187185,last,https://openalex.org/I80281795,0.16666666666666666,TRUE,TRUE,4895.374400000001,University of Otago,New Zealand,2016–2019,0.0978922043562466,2019,2019,https://openalex.org/C121332964,0.478594,Physics,0,0.5583739052012493
https://openalex.org/W2946451636,https://doi.org/10.1016/j.heliyon.2019.e01710,Thiamine and benfotiamine protect neuroblastoma cells against paraquat and β-amyloid toxicity by a coenzyme-independent mechanism.,https://openalex.org/V2898612692,last,https://openalex.org/I157674565,0.14285714285714285,TRUE,TRUE,1750,University of Liège,Belgium,2016–2019,0.10498548083264,2019,2019,https://openalex.org/C185592680,0.539243,Chemistry,0,1
https://openalex.org/W2950360314,https://doi.org/10.1109/access.2019.2923023,Parallel Region-Based Deep Residual Networks for Face Hallucination,https://openalex.org/V2485537415,first,https://openalex.org/I91125648,0.2,TRUE,TRUE,1750,Wuhan Institute of Technology,China,2016–2019,0.117567013261273,2019,2019,https://openalex.org/C41008148,0.77058,Computer science,0,1
https://openalex.org/W2964901399,https://doi.org/10.1093/ckj/sfz097,Inflammatory leucocyte infiltrates are associated with recovery in biopsy-proven acute interstitial nephritis: a 20-year registry-based case series.,https://openalex.org/V117236744,last,https://openalex.org/I68956291,0.3333333333333333,TRUE,TRUE,2622.522,Martin Luther University Halle-Wittenberg,Germany,2016–2019,0.0852421765095759,2019,2019,https://openalex.org/C71924100,0.86349,Medicine,0,1
https://openalex.org/W2977059768,https://doi.org/10.1186/s13071-019-3697-z,Recombinant Sj16 protein with novel activity alleviates hepatic granulomatous inflammation and fibrosis induced by Schistosoma japonicum associated with M2 macrophages in a mouse model,https://openalex.org/V80413395,last,https://openalex.org/I157773358,0.0625,TRUE,TRUE,2360.2698,Sun Yat-sen University,China,2016–2019,0.104456711985101,2019,2019,https://openalex.org/C86803240,0.60891,Biology,0,1
https://openalex.org/W2987995873,https://doi.org/10.1167/19.13.7,Sensitivity to curvature deformations along closed contours.,https://openalex.org/V137468011,first,https://openalex.org/I98251732,0.25,TRUE,TRUE,1850,McMaster University,Canada,2016–2019,0.121177257836486,2019,2019,https://openalex.org/C121332964,0.383063,Physics,0,0.47511513135454997
https://openalex.org/W2990000151,https://doi.org/10.1016/j.stemcr.2019.10.014,Genetic Deletion of Hesx1 Promotes Exit from the Pluripotent State and Impairs Developmental Diapause.,https://openalex.org/V2764425922,last,https://openalex.org/I45129253,0.14285714285714285,TRUE,TRUE,3500,University College London,United Kingdom,2016–2019,0.178875641540743,2019,2019,https://openalex.org/C86803240,0.890807,Biology,0,1
https://openalex.org/W1749737412,https://doi.org/10.1155/2016/4890497,Closely Spaced MEG Source Localization and Functional Connectivity Analysis Using a New Prewhitening Invariance of Noise Space Algorithm,https://openalex.org/V185020647,first,https://openalex.org/I172675005,0.1111111111111111,TRUE,TRUE,2100,Nanyang Technological University,Singapore,2013–2016,0.154553998404111,2016,2016,https://openalex.org/C41008148,0.506035,Computer science,0,0.4083301661692
https://openalex.org/W2413677078,https://doi.org/10.1038/srep20584,Altered gp130 signalling ameliorates experimental colitis via myeloid cell-specific STAT3 activation and myeloid-derived suppressor cells.,https://openalex.org/V196734849,last,https://openalex.org/I165779595,0.125,TRUE,TRUE,1990,University of Melbourne,Australia,2013–2016,0.133799714562811,2016,2016,https://openalex.org/C185592680,0.368297,Chemistry,0,1
https://openalex.org/W2473602422,https://doi.org/10.3390/ijms17060986,Characteristics and Antitumor Activity of Morchella esculenta Polysaccharide Extracted by Pulsed Electric Field.,https://openalex.org/V10623703,last,https://openalex.org/I194450716,0.14285714285714285,TRUE,FALSE,2389.2515,Jilin University,China,2013–2016,0.0681714285270403,2016,2016,https://openalex.org/C185592680,0.541546,Chemistry,0,1
https://openalex.org/W2522523944,https://doi.org/10.3389/fcell.2016.00099,Autocrine VEGF Isoforms Differentially Regulate Endothelial Cell Behavior.,https://openalex.org/V2596924766,first,https://openalex.org/I241749,0.25,TRUE,TRUE,2950,University of Cambridge,United Kingdom,2013–2016,0.189268367011888,2016,2016,https://openalex.org/C86803240,0.432476,Biology,0,0.5721694562302457
https://openalex.org/W2527244153,https://doi.org/10.1371/journal.pone.0163800,Distribution of Human Norovirus in the Coastal Waters of South Korea,https://openalex.org/V202381698,last,https://openalex.org/I35928602,0.06666666666666667,TRUE,TRUE,1805,Kyung Hee University,South Korea,2013–2016,0.0619386778703877,2016,2016,https://openalex.org/C86803240,0.3491,Biology,0,0.31980930534230867
https://openalex.org/W2565589030,https://doi.org/10.21714/2238-104x2016v6i2-28730,"De Onde Vem o Bem-Estar Financeiro? Análise dos Fatores Comportamentais, do Gerenciamento Financeiro e da Renda",https://openalex.org/V2736527064,last,https://openalex.org/I4104125,0.16666666666666666,FALSE,FALSE,0,Universidade Federal de Santa Catarina,Brazil,2013–2016,0.0640029129419949,2016,2016,https://openalex.org/C121332964,0.345673,Physics,0,0.234117284515017
https://openalex.org/W2572481580,https://doi.org/10.1371/journal.pone.0168453,ArrayPitope: Automated Analysis of Amino Acid Substitutions for Peptide Microarray-Based Antibody Epitope Mapping.,https://openalex.org/V202381698,first,https://openalex.org/I96673099,0.16666666666666666,TRUE,TRUE,1805,Technical University of Denmark,Denmark,2014–2017,0.136195910916,2017,2017,https://openalex.org/C185592680,0.387957,Chemistry,0,0.47502069262754737
https://openalex.org/W2574379649,https://doi.org/10.1155/2017/3581592,Improved QRD-M Detection Algorithm for Generalized Spatial Modulation Scheme,https://openalex.org/V153101029,first,https://openalex.org/I10535382,0.25,TRUE,TRUE,2100,Chongqing University of Posts and Telecommunications,China,2014–2017,0.0855819188741853,2017,2017,https://openalex.org/C41008148,0.525384,Computer science,0,0.5915533872360644
https://openalex.org/W2578347376,https://doi.org/10.1186/s12971-017-0112-4,Development of a scale assessing Beliefs About ThirdHand Smoke (BATHS).,https://openalex.org/V182402362,last,https://openalex.org/I150468666,0.16666666666666666,TRUE,TRUE,2358.257,Emory University,United States,2014–2017,0.14832189386133,2017,2017,https://openalex.org/C71924100,0.348166,Medicine,0,0.4562419655177384
https://openalex.org/W2726120681,https://doi.org/10.1186/s12891-017-1650-x,Constrained posture in dentistry - a kinematic analysis of dentists.,https://openalex.org/V35439863,first,https://openalex.org/I114090438,0.125,TRUE,TRUE,2110.5058,Goethe University Frankfurt,Germany,2014–2017,0.118219748067694,2017,2017,https://openalex.org/C71924100,0.806815,Medicine,0,1
https://openalex.org/W2760103808,https://doi.org/10.1155/2017/8418105,Late Onset Streptococcus agalactiae Meningitis following Early Onset Septicemia: A Preventable Disease?,https://openalex.org/V2764406097,last,https://openalex.org/I168635309,0.2,TRUE,TRUE,650,University of Calgary,Canada,2014–2017,0.116694864482702,2017,2017,https://openalex.org/C71924100,0.906565,Medicine,0,1
https://openalex.org/W2761089649,https://doi.org/10.1038/s41467-017-01040-2,Causes of model dry and warm bias over central U.S. and impact on climate projections,https://openalex.org/V64187185,last,https://openalex.org/I99065089,0.125,TRUE,TRUE,4895.374400000001,Tsinghua University,China,2014–2017,0.133869457860062,2017,2017,https://openalex.org/C39432304,0.538088,Environmental science,0,1
https://openalex.org/W2775541057,https://doi.org/10.7554/elife.32763,Tree crickets optimize the acoustics of baffles to exaggerate their mate-attraction signal,https://openalex.org/V1336409049,first,https://openalex.org/I36234482,0.2,TRUE,TRUE,2500,University of Bristol,United Kingdom,2014–2017,0.162459551730713,2017,2017,https://openalex.org/C41008148,0.320142,Computer science,0,0.41254455437889326
https://openalex.org/W2803015880,https://doi.org/10.1186/s13638-018-1113-6,Current problems in China’s manufacturing and countermeasures for industry 4.0,https://openalex.org/V82675988,first,https://openalex.org/I204553293,0.3333333333333333,TRUE,TRUE,1423.6548,China University of Petroleum Beijing,China,2015–2018,0.109231978174323,2018,2018,https://openalex.org/C144133560,0.378235,Business,0,0.3775064126236364
https://openalex.org/W2808909270,https://doi.org/10.4102/sajcd.v65i1.552,A pilot study: Considering spirituality in an inclusive model of practice in clinical audiology.,https://openalex.org/V2764913984,last,https://openalex.org/I192619145,0.5,TRUE,TRUE,667.28448,University of the Witwatersrand,South Africa,2015–2018,0.0684761069455956,2018,2018,https://openalex.org/C71924100,0.333887,Medicine,0,0.37061823170812924
https://openalex.org/W2888157717,https://doi.org/10.1371/journal.pone.0202267,A mixed methods study of non-occupational post-exposure prophylaxis at an STI clinic in Singapore: Five-year retrospective analysis and providers' perspectives,https://openalex.org/V202381698,last,https://openalex.org/I165932596,0.25,TRUE,TRUE,1805,National University of Singapore,Singapore,2015–2018,0.148054358155668,2018,2018,https://openalex.org/C71924100,0.827004,Medicine,0,1
https://openalex.org/W2899297092,https://doi.org/10.1186/s12864-018-5182-z,Insect anal droplets contain diverse proteins related to gut homeostasis.,https://openalex.org/V28614077,last,https://openalex.org/I47689461,0.25,TRUE,TRUE,1960.6474,Northeast Forestry University,China,2015–2018,0.071450898034262,2018,2018,https://openalex.org/C86803240,0.853024,Biology,0,1
https://openalex.org/W2902975831,https://doi.org/10.3390/pharmaceutics10040257,Buccal Bullfrog ( Rana catesbeiana Shaw) Oil Emulsion: A Mucoadhesive System Intended for Treatment of Oral Candidiasis,https://openalex.org/V30283931,first,https://openalex.org/I35046152,0.1111111111111111,TRUE,FALSE,2493.132,Federal University of Rio Grande do Norte,Brazil,2015–2018,0.0603629639400375,2018,2018,https://openalex.org/C71924100,0.361033,Medicine,0,0.4560432203561107
https://openalex.org/W2908508580,https://doi.org/10.1080/19475705.2018.1523237,Analyses and prevention of coal spontaneous combustion risk in gobs of coal mine during withdrawal period,https://openalex.org/V83752769,first,https://openalex.org/I25757504,0.3333333333333333,TRUE,TRUE,1735.8598,China University of Mining and Technology,China,2016–2019,0.0920975005599959,2019,2019,https://openalex.org/C39432304,0.463297,Environmental science,0,1
https://openalex.org/W2931483048,https://doi.org/10.1109/access.2019.2909315,Containment Control for High-Order Multi-Agent Systems With Nonuniform Communication Delays and Switching Topologies,https://openalex.org/V2485537415,last,https://openalex.org/I139660479,0.3333333333333333,TRUE,TRUE,1750,Central South University,China,2016–2019,0.107854524259299,2019,2019,https://openalex.org/C41008148,0.645367,Computer science,0,1
https://openalex.org/W2942682626,https://doi.org/10.3390/cancers11050626,Quantitative Proteomics Identifies DNA Repair as a Novel Biological Function for Hepatocyte Nuclear Factor 4α in Colorectal Cancer Cells.,https://openalex.org/V168415115,last,https://openalex.org/I135117807,0.16666666666666666,TRUE,FALSE,2493.132,Université de Sherbrooke,Canada,2016–2019,0.0936863252318184,2019,2019,https://openalex.org/C185592680,0.354493,Chemistry,0,0.4434787939140247
https://openalex.org/W2962833754,https://doi.org/10.1002/kjm2.12108,"MicroRNA‐498 promotes proliferation, migration, and invasion of prostate cancer cells and decreases radiation sensitivity by targeting PTEN",https://openalex.org/V126813707,last,https://openalex.org/I194450716,0.14285714285714285,TRUE,TRUE,400,Jilin University,China,2016–2019,0.0748139228138821,2019,2019,https://openalex.org/C86803240,0.327591,Biology,0,0.39936095615198564
https://openalex.org/W2964321216,https://doi.org/10.3390/molecules24142638,Optimization of the Electro-Peroxone Process for Micropollutant Abatement Using Chemical Kinetic Approaches.,https://openalex.org/V108911230,first,https://openalex.org/I99065089,0.125,TRUE,FALSE,2389.2515,Tsinghua University,China,2016–2019,0.142185265355059,2019,2019,https://openalex.org/C185592680,0.628798,Chemistry,0,1
https://openalex.org/W2971227919,https://doi.org/10.1109/access.2019.2938409,Forward Electrocardiogram Modeling by Small Dipoles Based on Whole-Body Electric Field Analysis,https://openalex.org/V2485537415,last,https://openalex.org/I197274945,0.2,TRUE,TRUE,1750,Nagoya Institute of Technology,Japan,2016–2019,0.0370376308509134,2019,2019,https://openalex.org/C41008148,0.458181,Computer science,0,0.5057397550890655
https://openalex.org/W2974713698,https://doi.org/10.1186/s40623-019-1078-7,"Electrical resistivity modeling around the Hidaka collision zone, northern Japan: regional structural background of the 2018 Hokkaido Eastern Iburi earthquake (Mw 6.6)",https://openalex.org/V130797008,first,https://openalex.org/I60134161,0.16666666666666666,TRUE,TRUE,1286.322,Nagoya University,Japan,2016–2019,0.0676797711840001,2019,2019,https://openalex.org/C205649164,0.358848,Geography,0,0.3523548056416359
https://openalex.org/W2980631776,https://doi.org/10.1371/journal.pone.0223764,Estimation of soil pH with geochemical indices in forest soils,https://openalex.org/V202381698,last,https://openalex.org/I142108993,0.5,TRUE,TRUE,1805,Southwest University,China,2016–2019,0.0857779954075154,2019,2019,https://openalex.org/C39432304,0.551936,Environmental science,0,1
https://openalex.org/W2981062372,https://doi.org/10.1016/j.dcan.2019.09.001,Anonymous crowdsourcing-based WLAN indoor localization,https://openalex.org/V2495769766,last,https://openalex.org/I10535382,0.25,FALSE,FALSE,0,Chongqing University of Posts and Telecommunications,China,2016–2019,0.108596755967857,2019,2019,https://openalex.org/C41008148,0.825262,Computer science,0,1
https://openalex.org/W2992996348,https://doi.org/10.1186/s12966-019-0890-6,Development and validation of the neighborhood environment walkability scale for youth across six continents.,https://openalex.org/V182748528,last,https://openalex.org/I86695891,0.04,TRUE,TRUE,2360.2698,Australian Catholic University,Australia,2016–2019,0.149031655143768,2019,2019,https://openalex.org/C205649164,0.391719,Geography,0,0.5093385031869495
https://openalex.org/W2993481641,https://doi.org/10.3390/nano9121735,A Novel Design Strategy for Suppressing Efficiency Roll-Off of Blue Thermally Activated Delayed Fluorescence Molecules through Donor-Acceptor Interlocking by C-C Bonds.,https://openalex.org/V2764646681,last,https://openalex.org/I139264467,0.1,TRUE,FALSE,2493.132,Seoul National University,South Korea,2016–2019,0.0751204899958862,2019,2019,https://openalex.org/C185592680,0.409104,Chemistry,0,0.46143955099471906
https://openalex.org/W2994075787,https://doi.org/10.1186/s40168-019-0773-8,Impacts of florfenicol on the microbiota landscape and resistome as revealed by metagenomic analysis,https://openalex.org/V3004984423,first,https://openalex.org/I59028903,0.14285714285714285,TRUE,TRUE,3609.0898,Ocean University of China,China,2016–2019,0.0806073632394067,2019,2019,https://openalex.org/C86803240,0.695829,Biology,0,1
https://openalex.org/W2301476032,https://doi.org/10.1371/journal.pone.0151250,Origin of Bacteriochlorophyll a and the Early Diversification of Photosynthesis.,https://openalex.org/V202381698,first,https://openalex.org/I47508984,1,TRUE,TRUE,1805,Imperial College London,United Kingdom,2013–2016,0.175540022471929,2016,2016,https://openalex.org/C185592680,0.325745,Chemistry,0,0.4310261557169567
https://openalex.org/W2316701865,https://doi.org/10.1038/srep23626,Tuning the photo-response in monolayer MoS2 by plasmonic nano-antenna.,https://openalex.org/V196734849,last,https://openalex.org/I181877577,0.09090909090909091,TRUE,TRUE,1990,Shanxi University,China,2013–2016,0.07555984007883,2016,2016,https://openalex.org/C192562407,0.675372,Materials science,0,1
https://openalex.org/W2390150473,https://doi.org/10.1063/1.4950994,Thermoelectric performance of spin Seebeck effect in Fe3O4/Pt-based thin film heterostructures,https://openalex.org/V150722692,last,https://openalex.org/I255234318,0.1111111111111111,TRUE,TRUE,2200,University of Zaragoza,Spain,2013–2016,0.0873060630694014,2016,2016,https://openalex.org/C192562407,0.794214,Materials science,0,1
https://openalex.org/W2606542064,https://doi.org/10.24115/s2446-6220201731237p.101-116,Políticas públicas e o direito de brincar das crianças,https://openalex.org/V2738200778,first,https://openalex.org/I76903346,0.5,TRUE,FALSE,225.10635,University of Coimbra,Portugal,2014–2017,0.0863256618118649,2017,2017,https://openalex.org/C144024400,0.344053,Sociology,0,0.3814212181648262
https://openalex.org/W2613665518,https://doi.org/10.4103/jrms.jrms_910_15,Appropriate blood component therapy can reduce postcardiac surgery acute kidney injury through packed cell transfusion reduction,https://openalex.org/V145277910,first,https://openalex.org/I70640408,0.2,TRUE,FALSE,200,Tehran University of Medical Sciences,Iran,2014–2017,0.0458112399068065,2017,2017,https://openalex.org/C71924100,0.949464,Medicine,0,1
https://openalex.org/W2755023779,https://doi.org/10.3389/fphys.2017.00679,Movement Complexity and Neuromechanical Factors Affect the Entropic Half-Life of Myoelectric Signals,https://openalex.org/V52732750,last,https://openalex.org/I18014758,0.5,TRUE,TRUE,2950,Simon Fraser University,Canada,2014–2017,0.104767281911819,2017,2017,https://openalex.org/C15744967,0.426467,Psychology,0,0.5204517358072873
https://openalex.org/W2770644067,https://doi.org/10.5194/tc-11-2727-2017,Comparison of different methods to retrieve optical-equivalent snow grain size in central Antarctica,https://openalex.org/V169796457,last,https://openalex.org/I926574661,0.1,TRUE,TRUE,1565.0251,Leipzig University,Germany,2014–2017,0.0951992255352393,2017,2017,https://openalex.org/C127313418,0.443967,Geology,0,0.5451052904927308
https://openalex.org/W2771596610,https://doi.org/10.1038/s41398-017-0003-8,Brain structure in women at risk of postpartum psychosis: an MRI study.,https://openalex.org/V163345920,first,https://openalex.org/I183935753,0.05263157894736842,TRUE,TRUE,3484.2078,King's College London,United Kingdom,2014–2017,0.162890687906009,2017,2017,https://openalex.org/C71924100,0.553055,Medicine,0,1
https://openalex.org/W2783036292,https://doi.org/10.1016/j.bbrep.2018.01.002,The fabrication of magnetic particle-based chemiluminescence immunoassay for human epididymis protein-4 detection in ovarian cancer.,https://openalex.org/V2764640729,last,https://openalex.org/I204823248,0.14285714285714285,TRUE,TRUE,1840,Huazhong Agricultural University,China,2015–2018,0.105716280594278,2018,2018,https://openalex.org/C185592680,0.544728,Chemistry,0,1
https://openalex.org/W2800225386,https://doi.org/10.1371/journal.pone.0196052,Trypanosomatid parasites in Austrian mosquitoes.,https://openalex.org/V202381698,last,https://openalex.org/I150540706,0.08333333333333333,TRUE,TRUE,1805,University of Veterinary Medicine Vienna,Austria,2015–2018,0.108021617728341,2018,2018,https://openalex.org/C86803240,0.690688,Biology,0,1
https://openalex.org/W2804726266,https://doi.org/10.3390/cancers10060161,KLF10 as a Tumor Suppressor Gene and Its TGF-β Signaling,https://openalex.org/V168415115,last,https://openalex.org/I191879574,0.5,TRUE,FALSE,2493.132,Inha University,South Korea,2015–2018,0.0605664197821672,2018,2018,https://openalex.org/C86803240,0.482266,Biology,0,1
https://openalex.org/W2811987522,https://doi.org/10.23889/ijpds.v3i1.448,Identifying Cases of Sleep Disorders through International Classification of Diseases (ICD) Codes in Administrative Data.,https://openalex.org/V2764528117,last,https://openalex.org/I168635309,0.1111111111111111,TRUE,FALSE,1779.5685,University of Calgary,Canada,2015–2018,0.116193293008565,2018,2018,https://openalex.org/C71924100,0.557222,Medicine,0,1
https://openalex.org/W2892886097,https://doi.org/10.1080/20550324.2018.1493971,Enhanced thermal and mechanical properties by cost-effective carboxylated nanodiamonds in poly (vinyl alcohol),https://openalex.org/V4210231765,first,https://openalex.org/I108688024,0.125,TRUE,TRUE,1030,Qingdao University,China,2015–2018,0.084737843258087,2018,2018,https://openalex.org/C192562407,0.694113,Materials science,0,1
https://openalex.org/W2910158106,https://doi.org/10.3389/fcimb.2018.00453,Eosinophil-Associated Innate IL-17 Response Promotes Aspergillus fumigatus Lung Pathology.,https://openalex.org/V2506667490,first,https://openalex.org/I110200422,0.1,TRUE,TRUE,2950,Universidade Federal de Minas Gerais,Brazil,2016–2019,0.0625924504186169,2019,2019,https://openalex.org/C71924100,0.321105,Medicine,0,0.40010541386154896
https://openalex.org/W2925201990,https://doi.org/10.3390/nu11030677,Impact of Nutritional Changes on Nonalcoholic Fatty Liver Disease,https://openalex.org/V110785341,last,https://openalex.org/I88155538,0.3333333333333333,TRUE,FALSE,2700.893,University of Navarra,Spain,2016–2019,0.109110836555901,2019,2019,https://openalex.org/C71924100,0.62375100000000006,Medicine,0,1
https://openalex.org/W2931266488,https://doi.org/10.3390/molecules24071241,Cu(I)/Ionic Liquids Promote the Conversion of Carbon Dioxide into Oxazolidinones at Room Temperature.,https://openalex.org/V108911230,first,https://openalex.org/I75955062,0.14285714285714285,TRUE,FALSE,2389.2515,Henan Normal University,China,2016–2019,0.0810600551485041,2019,2019,https://openalex.org/C192562407,0.331011,Materials science,0,0.3754385168970074
https://openalex.org/W2967698270,https://doi.org/10.3390/pharmaceutics11080402,Micro-Pillar Integrated Dissolving Microneedles for Enhanced Transdermal Drug Delivery.,https://openalex.org/V30283931,first,https://openalex.org/I193775966,0.2,TRUE,FALSE,2493.132,Yonsei University,South Korea,2016–2019,0.0680199326448501,2019,2019,https://openalex.org/C192562407,0.463519,Materials science,0,1
